"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Environmental Information Processing","Signal transduction","hsa04022","cGMP-PKG signaling pathway","77/3426","166/9397",0.463855421686747,1.27228528826339,2.68099184587886,0.00512172529827856,0.0378135889043119,0.0251211162446362,"107/112/140/151/152/10000/1386/480/23439/488/490/493/572/624/4207/775/776/779/91860/1259/1258/1385/10488/64764/84699/9586/1910/2767/10672/2773/2776/2969/2977/3643/10335/8660/3708/3709/3778/3779/10242/27094/157855/3827/5605/5594/4205/4208/4638/91807/340156/4775/4880/5138/5140/8654/5294/23236/5332/5350/5499/5500/4659/5530/5532/5534/5535/5581/5592/5894/5997/6093/9475/293/6546/6547/7225",77
"Organismal Systems","Nervous system","hsa04730","Long-term depression","32/3426","60/9397",0.533333333333333,1.46285269507686,2.72430915869296,0.0054777065049371,0.0395992532752744,0.0263074062408163,"673/2767/10672/2773/2776/2890/2891/2892/2895/2977/3265/3480/3708/3709/3845/5605/5594/4893/5321/8605/283748/255189/23236/5332/5515/5516/5518/5519/5578/5579/5592/5894",32
"Human Diseases","Cancer: overview","hsa05202","Transcriptional misregulation in cancer","91/3426","201/9397",0.45273631840796,1.24178726914174,2.62466346126813,0.005832765727727,0.0401960676103073,0.0267038944536851,"4299/9915/79058/472/581/64919/597/604/329/55589/8900/890/894/904/905/942/5218/1436/1437/1655/728358/1668/1669/1848/2005/2078/2115/2119/2120/2138/2209/2313/2321/2322/2308/10912/2892/440686/8357/8354/8356/653604/8353/340096/3066/3087/3206/3248/3480/3486/7850/221037/7403/51274/4297/4193/4208/4233/4286/4353/9611/4790/64332/4804/26471/5081/5087/5090/8864/5327/5328/51426/5468/8842/5747/5966/861/862/860/25942/51804/4086/6667/6760/26039/10214/6929/7048/51384/7704/6935",91
"Cellular Processes","Cell growth and death","hsa04218","Cellular senescence","73/3426","157/9397",0.464968152866242,1.27533734164742,2.63524260567629,0.00586711650108126,0.0401960676103073,0.0267038944536851,"10000/472/545/776/91860/8900/890/85417/894/9134/983/1019/1021/1029/1030/1111/1871/1875/1978/23291/2305/2308/2309/10912/204851/28996/10114/3105/3107/3265/3364/3486/3708/3709/3845/132660/5605/5608/5594/5600/1432/90550/4193/22808/4361/2475/4683/4775/4790/4893/5290/5291/5295/5499/5500/5530/5532/5534/5535/5728/144715/5894/5925/5933/5934/6237/293/4087/7042/7046/7048/54822/7248",73
"Organismal Systems","Immune system","hsa04620","Toll-like receptor signaling pathway","53/3426","109/9397",0.486238532110092,1.3336787759015,2.65413113736159,0.00590777938941116,0.0401960676103073,0.0267038944536851,"10000/841/6348/414062/9560/6352/941/942/1147/1513/4283/2353/3454/3455/3456/9641/3553/51135/3661/3665/10379/3716/23643/5605/6416/5608/6885/5594/5602/5600/1432/5599/5601/4615/4790/5290/5291/5295/8737/6696/6772/23118/29110/353376/114609/7096/7097/7099/7100/10333/51284/51311/7189",53
"Organismal Systems","Immune system","hsa04621","NOD-like receptor signaling pathway","86/3426","189/9397",0.455026455026455,1.2480687676251,2.60952813536804,0.00613332865548605,0.040487153651164,0.0268972748357498,"84168/118429/9140/596/329/84674/22900/838/841/846/6347/6352/1147/2919/1535/1536/728358/1668/1669/10059/55914/2634/388646/79792/3428/3454/3455/3456/9641/3606/3553/51135/3661/3665/10379/3708/3709/3716/84557/6885/5594/5602/5600/1432/5599/5601/57506/90550/4210/55669/4615/4671/10135/140609/4790/58484/91662/114548/64127/5585/5586/23236/5332/29108/260434/107181291/8737/6041/55072/81858/6772/340061/23118/257397/10010/29110/7099/7158/7186/7189/7226/54822/51393/25828/10628/331",86
"Human Diseases","Infectious disease: bacterial","hsa05132","Salmonella infection","111/3426","251/9397",0.442231075697211,1.21297297674451,2.59052275291912,0.00623082103971758,0.040487153651164,0.0268972748357498,"10006/64746/10120/10097/10096/653857/79026/10000/26084/55207/581/596/329/838/841/998/1147/1434/1499/23191/26999/11258/51164/10671/1778/1780/1781/1783/79659/8655/9844/63916/10640/26263/2353/79443/9648/79792/3265/3606/3553/51135/3798/3799/3800/147700/3836/3839/3840/23643/5605/6416/5608/6885/5594/5602/5600/1432/5599/5601/197259/4615/4671/10787/3071/4790/58484/114548/5058/5216/375189/5286/5289/5290/5291/5294/5585/5420/5788/29108/5868/5894/8737/9475/6237/6281/6500/112574/51429/23118/257397/6934/114609/7097/7099/7100/10333/8717/7186/7189/113457/112714/81027/347733/10383/84617/260334/25828/27072/10810/8976",111
NA,NA,"hsa04082","Neuroactive ligand signaling","90/3426","199/9397",0.452261306532663,1.24048438338804,2.59721775253557,0.00630059451631946,0.040487153651164,0.0268972748357498,"43/107/112/135/140/151/152/89832/1133/1141/1813/1814/1815/2554/2556/2559/2561/2562/2563/2564/2566/2567/2568/2569/2570/2741/8001/2767/2773/2776/59345/55970/54331/2786/2787/94235/2792/2890/2891/2892/2893/2897/2898/2899/2904/2905/116443/2913/2914/2916/2918/3269/3274/3356/3357/285242/3360/79627/4988/5023/22953/9127/5028/64805/53829/9934/5029/5030/5031/5173/23236/5332/5443/5567/5578/5579/6571/6505/6506/6507/6512/140679/6529/6540/6530/6532/9152/255061/6869/6865",90
"Human Diseases","Infectious disease: bacterial","hsa05152","Tuberculosis","83/3426","182/9397",0.456043956043956,1.25085961907328,2.58857308037767,0.00653060238628177,0.0412021641461777,0.0273722855999178,"10000/317/23365/535/572/581/8915/596/718/91860/817/843/841/30835/4261/26253/64581/11151/1378/1379/1385/1387/1509/1520/8411/2033/2207/2209/2212/9103/2215/3117/3118/3119/3127/3456/3459/3460/3586/3588/3606/3553/51561/51135/3716/3717/8844/3920/10892/5594/5602/5600/1432/5599/5601/4360/9902/4615/4790/4800/4801/64127/5289/22925/5530/5532/5534/5535/5868/5894/8625/6772/6850/10312/7042/114609/7096/7097/7099/10333/8717/7189/7421",83
"Human Diseases","Infectious disease: parasitic","hsa05140","Leishmaniasis","40/3426","79/9397",0.506329113924051,1.3887842041869,2.62846653550007,0.00672369114928868,0.0414282869263398,0.0275225082265082,"718/1378/1379/1535/1536/1917/2209/2212/9103/2215/2353/3117/3118/3119/3127/3459/3460/3586/3553/51135/3676/3688/3716/3717/6885/5594/5600/1432/65108/4615/4688/4790/5579/5743/6772/23118/7042/7097/7099/7189",40
